"","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","stdDay"
"2856","54","1393","경북","庆北","Gyeongsangbuk-do","0","1332","7","0","0","52.32","2020-07-09"
"2857","3","67","강원","江原","Gangwon-do","0","56","8","0","0","4.35","2020-07-09"
"2858","0","66","충북","忠北","Chungcheongbuk-do","0","63","3","0","0","4.13","2020-07-09"
"2859","287","13293","합계","合计","Total","50","12016","990","28","22","25.64","2020-07-09"
"2860","0","142","경남","庆南","Gyeongsangnam-do","2","130","12","0","2","4.22","2020-07-09"
"2861","9","1393","서울","首尔","Seoul","8","1171","213","4","4","14.31","2020-07-09"
"2862","0","180","충남","忠南","Chungcheongnam-do","1","154","26","0","1","8.48","2020-07-09"
"2863","0","33","전북","全北","Jeollabuk-do","1","22","11","0","1","1.82","2020-07-09"
"2864","189","6926","대구","大邱","Daegu","0","6709","28","0","0","284.26","2020-07-09"
"2865","0","29","전남","全南","Jeollanam-do","1","19","10","0","1","1.56","2020-07-09"
"2866","25","1323","경기","京畿","Gyeonggi-do","8","1071","227","1","7","9.98","2020-07-09"
"2867","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-09"
"2868","0","50","세종","世宗","Sejong","0","49","1","0","0","14.61","2020-07-09"
"2869","2","149","대전","大田","Daejeon","6","60","87","6","0","10.11","2020-07-09"
"2870","9","1401","서울","首尔","Seoul","8","1182","210","7","1","14.39","2020-07-10"
"2871","0","180","충남","忠南","Chungcheongnam-do","0","155","25","0","0","8.48","2020-07-10"
"2872","0","50","세종","世宗","Sejong","0","49","1","0","0","14.61","2020-07-10"
"2873","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-10"
"2874","0","32","전남","全南","Jeollanam-do","3","19","13","2","1","1.72","2020-07-10"
"2875","0","33","전북","全北","Jeollabuk-do","0","22","11","0","0","1.82","2020-07-10"
"2876","0","147","광주","光州","Gwangju","3","36","111","3","0","10.09","2020-07-10"
"2877","0","813","검역","隔離區","Lazaretto","4","622","191","0","4","0.00","2020-07-10"
"2878","25","1337","경기","京畿","Gyeonggi-do","14","1077","235","4","10","10.09","2020-07-10"
"2879","288","13338","합계","合计","Total","45","12061","989","23","22","25.73","2020-07-10"
"2880","3","156","부산","釜山","Busan","0","146","7","0","0","4.57","2020-07-10"
"2881","3","67","강원","江原","Gangwon-do","0","56","8","0","0","4.35","2020-07-10"
"2882","0","68","충북","忠北","Chungcheongbuk-do","2","63","5","0","2","4.25","2020-07-10"
"2883","2","156","대전","大田","Daejeon","7","65","89","7","0","10.58","2020-07-10"
"2884","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2020-07-10"
"2885","2","359","인천","仁川","Incheon","1","322","35","0","1","12.14","2020-07-10"
"2886","0","145","경남","庆南","Gyeongsangnam-do","3","133","12","0","3","4.31","2020-07-10"
"2887","189","6926","대구","大邱","Daegu","0","6710","27","0","0","284.26","2020-07-10"
"2888","54","1393","경북","庆北","Gyeongsangbuk-do","0","1333","6","0","0","52.32","2020-07-10"
"2889","3","156","부산","釜山","Busan","0","146","7","0","0","4.57","2020-07-11"
"2890","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-11"
"2891","0","181","충남","忠南","Chungcheongnam-do","1","157","24","0","1","8.53","2020-07-11"
"2892","2","360","인천","仁川","Incheon","1","328","30","1","0","12.18","2020-07-11"
"2893","3","67","강원","江原","Gangwon-do","0","56","8","0","0","4.35","2020-07-11"
"2894","0","145","경남","庆南","Gyeongsangnam-do","0","133","12","0","0","4.31","2020-07-11"
"2895","0","156","광주","光州","Gwangju","9","40","116","9","0","10.71","2020-07-11"
"2896","0","35","전북","全北","Jeollabuk-do","2","22","13","0","2","1.93","2020-07-11"
"2897","189","6926","대구","大邱","Daegu","0","6712","25","0","0","284.26","2020-07-11"
"2898","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2020-07-11"
"2899","2","158","대전","大田","Daejeon","2","81","75","2","0","10.72","2020-07-11"
"2900","0","32","전남","全南","Jeollanam-do","0","19","13","0","0","1.72","2020-07-11"
"2901","0","68","충북","忠北","Chungcheongbuk-do","0","63","5","0","0","4.25","2020-07-11"
"2902","9","1409","서울","首尔","Seoul","8","1198","202","6","2","14.48","2020-07-11"
"2903","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-11"
"2904","0","821","검역","隔離區","Lazaretto","8","635","186","0","8","0.00","2020-07-11"
"2905","54","1393","경북","庆北","Gyeongsangbuk-do","0","1333","6","0","0","52.32","2020-07-11"
"2906","25","1341","경기","京畿","Gyeonggi-do","4","1095","221","2","2","10.12","2020-07-11"
"2907","288","13373","합계","合计","Total","35","12139","946","20","15","25.79","2020-07-11"
"2908","0","833","검역","隔離區","Lazaretto","12","641","192","0","12","0.00","2020-07-12"
"2909","2","360","인천","仁川","Incheon","0","328","30","0","0","12.18","2020-07-12"
"2910","26","1358","경기","京畿","Gyeonggi-do","17","1102","230","8","9","10.25","2020-07-12"
"2911","54","1393","경북","庆北","Gyeongsangbuk-do","0","1333","6","0","0","52.32","2020-07-12"
"2912","2","159","대전","大田","Daejeon","1","85","72","1","0","10.79","2020-07-12"
"2913","0","146","경남","庆南","Gyeongsangnam-do","1","133","13","0","1","4.34","2020-07-12"
"2914","0","32","전남","全南","Jeollanam-do","0","19","13","0","0","1.72","2020-07-12"
"2915","9","1416","서울","首尔","Seoul","7","1209","198","7","0","14.55","2020-07-12"
"2916","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2020-07-12"
"2917","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-12"
"2918","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-12"
"2919","3","67","강원","江原","Gangwon-do","0","57","7","0","0","4.35","2020-07-12"
"2920","0","36","전북","全北","Jeollabuk-do","1","22","14","0","1","1.98","2020-07-12"
"2921","0","181","충남","忠南","Chungcheongnam-do","0","157","24","0","0","8.53","2020-07-12"
"2922","0","68","충북","忠北","Chungcheongbuk-do","0","63","5","0","0","4.25","2020-07-12"
"2923","0","161","광주","光州","Gwangju","5","43","118","5","0","11.05","2020-07-12"
"2924","189","6926","대구","大邱","Daegu","0","6712","25","0","0","284.26","2020-07-12"
"2925","289","13417","합계","合计","Total","44","12173","955","21","23","25.88","2020-07-12"
"2926","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","2020-07-12"
"2927","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","2020-07-13"
"2928","0","168","광주","光州","Gwangju","7","44","124","6","1","11.53","2020-07-13"
"2929","189","6927","대구","大邱","Daegu","1","6715","23","0","1","284.30","2020-07-13"
"2930","0","32","전남","全南","Jeollanam-do","0","19","13","0","0","1.72","2020-07-13"
"2931","0","185","충남","忠南","Chungcheongnam-do","4","161","24","0","4","8.72","2020-07-13"
"2932","2","363","인천","仁川","Incheon","3","331","30","0","3","12.28","2020-07-13"
"2933","0","148","경남","庆南","Gyeongsangnam-do","2","134","14","0","2","4.40","2020-07-13"
"2934","0","36","전북","全北","Jeollabuk-do","0","23","13","0","0","1.98","2020-07-13"
"2935","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-13"
"2936","289","13479","합계","合计","Total","62","12198","992","19","43","26.00","2020-07-13"
"2937","26","1369","경기","京畿","Gyeonggi-do","11","1105","238","3","8","10.33","2020-07-13"
"2938","0","69","충북","忠北","Chungcheongbuk-do","1","63","6","0","1","4.31","2020-07-13"
"2939","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-13"
"2940","2","159","대전","大田","Daejeon","0","85","72","0","0","10.79","2020-07-13"
"2941","3","69","강원","江原","Gangwon-do","2","57","9","0","2","4.48","2020-07-13"
"2942","54","1393","경북","庆北","Gyeongsangbuk-do","0","1333","6","0","0","52.32","2020-07-13"
"2943","9","1429","서울","首尔","Seoul","13","1216","204","10","3","14.68","2020-07-13"
"2944","0","851","검역","隔離區","Lazaretto","18","643","208","0","18","0.00","2020-07-13"
"2945","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2020-07-13"
"2946","0","169","광주","光州","Gwangju","1","53","116","0","1","11.60","2020-07-14"
"2947","289","13512","합계","合计","Total","33","12275","948","14","19","26.06","2020-07-14"
"2948","2","363","인천","仁川","Incheon","0","334","27","0","0","12.28","2020-07-14"
"2949","0","148","경남","庆南","Gyeongsangnam-do","0","134","14","0","0","4.40","2020-07-14"
"2950","0","863","검역","隔離區","Lazaretto","12","647","216","0","12","0.00","2020-07-14"
"2951","3","69","강원","江原","Gangwon-do","0","57","9","0","0","4.48","2020-07-14"
"2952","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","2020-07-14"
"2953","26","1378","경기","京畿","Gyeonggi-do","9","1130","222","4","5","10.40","2020-07-14"
"2954","0","38","전북","全北","Jeollabuk-do","2","23","15","2","0","2.09","2020-07-14"
"2955","0","70","충북","忠北","Chungcheongbuk-do","1","63","7","1","0","4.38","2020-07-14"
"2956","0","185","충남","忠南","Chungcheongnam-do","0","163","22","0","0","8.72","2020-07-14"
"2957","189","6927","대구","大邱","Daegu","0","6719","19","0","0","284.30","2020-07-14"
"2958","2","160","대전","大田","Daejeon","1","87","71","0","1","10.85","2020-07-14"
"2959","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-14"
"2960","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-14"
"2961","9","1436","서울","首尔","Seoul","7","1243","184","7","0","14.75","2020-07-14"
"2962","54","1393","경북","庆北","Gyeongsangbuk-do","0","1333","6","0","0","52.32","2020-07-14"
"2963","0","32","전남","全南","Jeollanam-do","0","20","12","0","0","1.72","2020-07-14"
"2964","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2020-07-14"
"2965","0","170","광주","光州","Gwangju","1","56","114","1","0","11.67","2020-07-15"
"2966","0","38","전북","全北","Jeollabuk-do","0","23","15","0","0","2.09","2020-07-15"
"2967","289","13551","합계","合计","Total","39","12344","918","11","28","26.14","2020-07-15"
"2968","0","148","경남","庆南","Gyeongsangnam-do","0","134","14","0","0","4.40","2020-07-15"
"2969","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-15"
"2970","9","1442","서울","首尔","Seoul","6","1275","158","6","0","14.81","2020-07-15"
"2971","54","1393","경북","庆北","Gyeongsangbuk-do","0","1334","5","0","0","52.32","2020-07-15"
"2972","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2020-07-15"
"2973","0","886","검역","隔離區","Lazaretto","23","651","235","0","23","0.00","2020-07-15"
"2974","26","1383","경기","京畿","Gyeonggi-do","5","1148","209","3","2","10.44","2020-07-15"
"2975","0","185","충남","忠南","Chungcheongnam-do","0","167","18","0","0","8.72","2020-07-15"
"2976","2","364","인천","仁川","Incheon","1","335","27","0","1","12.31","2020-07-15"
"2977","0","70","충북","忠北","Chungcheongbuk-do","0","63","7","0","0","4.38","2020-07-15"
"2978","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","2020-07-15"
"2979","3","69","강원","江原","Gangwon-do","0","58","8","0","0","4.48","2020-07-15"
"2980","2","163","대전","大田","Daejeon","3","91","70","1","2","11.06","2020-07-15"
"2981","189","6927","대구","大邱","Daegu","0","6720","18","0","0","284.30","2020-07-15"
"2982","0","32","전남","全南","Jeollanam-do","0","20","12","0","0","1.72","2020-07-15"
"2983","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-15"
"2984","28","1404","경기","京畿","Gyeonggi-do","21","1164","212","3","18","10.60","2020-07-16"
"2985","3","72","강원","江原","Gangwon-do","3","58","11","1","2","4.67","2020-07-16"
"2986","0","149","경남","庆南","Gyeongsangnam-do","1","134","15","0","1","4.43","2020-07-16"
"2987","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2020-07-16"
"2988","54","1393","경북","庆北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","2020-07-16"
"2989","291","13612","합계","合计","Total","61","12393","928","14","47","26.25","2020-07-16"
"2990","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-16"
"2991","0","32","전남","全南","Jeollanam-do","0","20","12","0","0","1.72","2020-07-16"
"2992","0","185","충남","忠南","Chungcheongnam-do","0","167","18","0","0","8.72","2020-07-16"
"2993","2","164","대전","大田","Daejeon","1","96","66","1","0","11.13","2020-07-16"
"2994","9","1449","서울","首尔","Seoul","7","1286","154","6","1","14.89","2020-07-16"
"2995","0","171","광주","光州","Gwangju","1","62","109","1","0","11.74","2020-07-16"
"2996","0","906","검역","隔離區","Lazaretto","20","658","248","0","20","0.00","2020-07-16"
"2997","1","56","울산","蔚山","Ulsan","1","53","2","0","1","4.88","2020-07-16"
"2998","0","71","충북","忠北","Chungcheongbuk-do","1","63","8","0","1","4.44","2020-07-16"
"2999","189","6929","대구","大邱","Daegu","2","6723","17","0","2","284.38","2020-07-16"
"3000","2","367","인천","仁川","Incheon","3","335","30","2","1","12.41","2020-07-16"
"3001","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","2020-07-16"
"3002","0","38","전북","全北","Jeollabuk-do","0","23","15","0","0","2.09","2020-07-16"
"3003","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","2020-07-17"
"3004","189","6929","대구","大邱","Daegu","0","6724","16","0","0","284.38","2020-07-17"
"3005","293","13672","합계","合计","Total","60","12455","924","21","39","26.37","2020-07-17"
"3006","9","1458","서울","首尔","Seoul","9","1300","149","7","2","14.98","2020-07-17"
"3007","0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","2020-07-17"
"3008","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","2020-07-17"
"3009","0","23","제주","济州","Jeju","3","18","5","3","0","3.43","2020-07-17"
"3010","1","56","울산","蔚山","Ulsan","0","53","2","0","0","4.88","2020-07-17"
"3011","0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","2020-07-17"
"3012","54","1393","경북","庆北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","2020-07-17"
"3013","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-17"
"3014","0","931","검역","隔離區","Lazaretto","25","664","267","0","25","0.00","2020-07-17"
"3015","29","1419","경기","京畿","Gyeonggi-do","15","1184","206","5","10","10.71","2020-07-17"
"3016","2","367","인천","仁川","Incheon","0","340","25","0","0","12.41","2020-07-17"
"3017","2","165","대전","大田","Daejeon","1","99","64","1","0","11.19","2020-07-17"
"3018","0","151","경남","庆南","Gyeongsangnam-do","2","134","17","0","2","4.49","2020-07-17"
"3019","1","176","광주","光州","Gwangju","5","70","105","5","0","12.08","2020-07-17"
"3020","0","185","충남","忠南","Chungcheongnam-do","0","169","16","0","0","8.72","2020-07-17"
"3021","0","32","전남","全南","Jeollanam-do","0","21","11","0","0","1.72","2020-07-17"
"3022","0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","2020-07-18"
"3023","1","176","광주","光州","Gwangju","0","76","99","0","0","12.08","2020-07-18"
"3024","190","6932","대구","大邱","Daegu","3","6725","17","0","3","284.51","2020-07-18"
"3025","0","24","제주","济州","Jeju","1","18","6","1","0","3.58","2020-07-18"
"3026","0","185","충남","忠南","Chungcheongnam-do","0","170","15","0","0","8.72","2020-07-18"
"3027","54","1393","경북","庆北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","2020-07-18"
"3028","294","13711","합계","合计","Total","39","12513","904","11","28","26.44","2020-07-18"
"3029","0","153","경남","庆南","Gyeongsangnam-do","2","134","19","0","2","4.55","2020-07-18"
"3030","0","943","검역","隔離區","Lazaretto","12","670","273","0","12","0.00","2020-07-18"
"3031","2","165","대전","大田","Daejeon","0","108","55","0","0","11.19","2020-07-18"
"3032","9","1464","서울","首尔","Seoul","6","1318","137","6","0","15.04","2020-07-18"
"3033","0","33","전남","全南","Jeollanam-do","1","21","12","0","1","1.77","2020-07-18"
"3034","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","2020-07-18"
"3035","1","57","울산","蔚山","Ulsan","1","53","3","1","0","4.97","2020-07-18"
"3036","29","1429","경기","京畿","Gyeonggi-do","10","1199","201","2","8","10.78","2020-07-18"
"3037","0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","2020-07-18"
"3038","2","369","인천","仁川","Incheon","2","341","26","1","1","12.48","2020-07-18"
"3039","3","157","부산","釜山","Busan","1","149","5","0","1","4.60","2020-07-18"
"3040","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-18"
"3041","2","166","대전","大田","Daejeon","0","111","53","0","0","11.26","2020-07-20"
"3042","2","372","인천","仁川","Incheon","2","347","23","0","2","12.58","2020-07-20"
"3043","2","187","광주","光州","Gwangju","1","89","96","1","0","12.84","2020-07-20"
"3044","0","155","경남","庆南","Gyeongsangnam-do","2","139","16","0","2","4.61","2020-07-20"
"3045","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-20"
"3046","0","35","전남","全南","Jeollanam-do","2","21","14","1","1","1.88","2020-07-20"
"3047","0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","2020-07-20"
"3048","3","157","부산","釜山","Busan","0","149","5","0","0","4.60","2020-07-20"
"3049","0","39","전북","全北","Jeollabuk-do","1","24","15","0","1","2.15","2020-07-20"
"3050","29","1434","경기","京畿","Gyeonggi-do","1","1214","191","0","1","10.82","2020-07-20"
"3051","0","960","검역","隔離區","Lazaretto","10","676","284","0","10","0.00","2020-07-20"
"3052","0","186","충남","忠南","Chungcheongnam-do","1","170","16","0","1","8.76","2020-07-20"
"3053","296","13771","합계","合计","Total","26","12567","908","4","22","26.56","2020-07-20"
"3054","0","25","제주","济州","Jeju","0","18","7","0","0","3.73","2020-07-20"
"3055","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","2020-07-20"
"3056","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","2020-07-20"
"3057","190","6934","대구","大邱","Daegu","2","6727","17","0","2","284.59","2020-07-20"
"3058","54","1394","경북","庆北","Gyeongsangbuk-do","1","1336","4","0","1","52.36","2020-07-20"
"3059","10","1477","서울","首尔","Seoul","3","1321","146","2","1","15.17","2020-07-20"
"3060","2","372","인천","仁川","Incheon","0","348","22","0","0","12.58","2020-07-21"
"3061","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","2020-07-21"
"3062","0","71","충북","忠北","Chungcheongbuk-do","0","66","5","0","0","4.44","2020-07-21"
"3063","0","978","검역","隔離區","Lazaretto","18","690","288","0","18","0.00","2020-07-21"
"3064","29","1436","경기","京畿","Gyeonggi-do","2","1225","182","1","1","10.84","2020-07-21"
"3065","296","13816","합계","合计","Total","45","12638","882","20","25","26.65","2020-07-21"
"3066","2","187","광주","光州","Gwangju","0","94","91","0","0","12.84","2020-07-21"
"3067","54","1395","경북","庆北","Gyeongsangbuk-do","1","1336","5","0","1","52.39","2020-07-21"
"3068","3","157","부산","釜山","Busan","0","149","5","0","0","4.60","2020-07-21"
"3069","190","6936","대구","大邱","Daegu","2","6729","17","0","2","284.67","2020-07-21"
"3070","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-21"
"3071","0","35","전남","全南","Jeollanam-do","0","21","14","0","0","1.88","2020-07-21"
"3072","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","2020-07-21"
"3073","10","1498","서울","首尔","Seoul","21","1340","148","18","3","15.39","2020-07-21"
"3074","2","166","대전","大田","Daejeon","0","121","43","0","0","11.26","2020-07-21"
"3075","0","155","경남","庆南","Gyeongsangnam-do","0","142","13","0","0","4.61","2020-07-21"
"3076","0","39","전북","全北","Jeollabuk-do","0","24","15","0","0","2.15","2020-07-21"
"3077","0","186","충남","忠南","Chungcheongnam-do","0","174","12","0","0","8.76","2020-07-21"
"3078","0","26","제주","济州","Jeju","1","18","8","1","0","3.88","2020-07-21"
"3079","54","1395","경북","庆北","Gyeongsangbuk-do","0","1338","3","0","0","52.39","2020-07-22"
"3080","0","26","제주","济州","Jeju","0","18","8","0","0","3.88","2020-07-22"
"3081","29","1451","경기","京畿","Gyeonggi-do","15","1235","187","8","7","10.95","2020-07-22"
"3082","3","72","강원","江原","Gangwon-do","0","59","10","0","0","4.67","2020-07-22"
"3083","0","35","전남","全南","Jeollanam-do","0","21","14","0","0","1.88","2020-07-22"
"3084","2","377","인천","仁川","Incheon","5","348","27","4","1","12.75","2020-07-22"
"3085","11","1514","서울","首尔","Seoul","16","1346","157","16","0","15.55","2020-07-22"
"3086","2","166","대전","大田","Daejeon","0","134","30","0","0","11.26","2020-07-22"
"3087","3","157","부산","釜山","Busan","0","149","5","0","0","4.60","2020-07-22"
"3088","0","156","경남","庆南","Gyeongsangnam-do","1","142","14","0","1","4.64","2020-07-22"
"3089","190","6937","대구","大邱","Daegu","1","6729","18","0","1","284.71","2020-07-22"
"3090","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-22"
"3091","0","187","충남","忠南","Chungcheongnam-do","1","179","8","0","1","8.81","2020-07-22"
"3092","0","39","전북","全北","Jeollabuk-do","0","27","12","0","0","2.15","2020-07-22"
"3093","0","72","충북","忠北","Chungcheongbuk-do","1","66","6","0","1","4.50","2020-07-22"
"3094","0","997","검역","隔離區","Lazaretto","19","697","300","0","19","0.00","2020-07-22"
"3095","2","191","광주","光州","Gwangju","4","101","88","1","3","13.11","2020-07-22"
"3096","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","2020-07-22"
"3097","297","13879","합계","合计","Total","63","12692","890","29","34","26.77","2020-07-22"
"3098","2","166","대전","大田","Daejeon","0","138","26","0","0","11.26","2020-07-23"
"3099","3","72","강원","江原","Gangwon-do","0","59","10","0","0","4.67","2020-07-23"
"3100","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-23"
"3101","0","156","경남","庆南","Gyeongsangnam-do","0","144","12","0","0","4.64","2020-07-23"
"3102","0","72","충북","忠北","Chungcheongbuk-do","0","67","5","0","0","4.50","2020-07-23"
"3103","2","380","인천","仁川","Incheon","3","351","27","2","1","12.85","2020-07-23"
"3104","11","1526","서울","首尔","Seoul","12","1361","154","11","1","15.68","2020-07-23"
"3105","0","26","제주","济州","Jeju","0","18","8","0","0","3.88","2020-07-23"
"3106","29","1479","경기","京畿","Gyeonggi-do","28","1248","202","17","11","11.16","2020-07-23"
"3107","0","35","전남","全南","Jeollanam-do","0","23","12","0","0","1.88","2020-07-23"
"3108","0","1002","검역","隔離區","Lazaretto","5","705","297","0","5","0.00","2020-07-23"
"3109","3","159","부산","釜山","Busan","2","150","6","0","2","4.66","2020-07-23"
"3110","297","13938","합계","合计","Total","59","12752","889","39","20","26.88","2020-07-23"
"3111","190","6937","대구","大邱","Daegu","0","6729","18","0","0","284.71","2020-07-23"
"3112","2","200","광주","光州","Gwangju","9","112","86","9","0","13.73","2020-07-23"
"3113","0","39","전북","全北","Jeollabuk-do","0","27","12","0","0","2.15","2020-07-23"
"3114","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","2020-07-23"
"3115","54","1395","경북","庆北","Gyeongsangbuk-do","0","1338","3","0","0","52.39","2020-07-23"
"3116","0","187","충남","忠南","Chungcheongnam-do","0","179","8","0","0","8.81","2020-07-23"
"3117","3","72","강원","江原","Gangwon-do","0","60","9","0","0","4.67","2020-07-24"
"3118","0","35","전남","全南","Jeollanam-do","0","24","11","0","0","1.88","2020-07-24"
"3119","2","202","광주","光州","Gwangju","2","115","85","2","0","13.87","2020-07-24"
"3120","54","1396","경북","庆北","Gyeongsangbuk-do","1","1338","4","0","1","52.43","2020-07-24"
"3121","0","26","제주","济州","Jeju","0","18","8","0","0","3.88","2020-07-24"
"3122","29","1487","경기","京畿","Gyeonggi-do","8","1258","200","5","3","11.22","2020-07-24"
"3123","0","39","전북","全北","Jeollabuk-do","0","27","12","0","0","2.15","2020-07-24"
"3124","0","158","경남","庆南","Gyeongsangnam-do","2","145","13","0","2","4.70","2020-07-24"
"3125","0","187","충남","忠南","Chungcheongnam-do","0","182","5","0","0","8.81","2020-07-24"
"3126","191","6939","대구","大邱","Daegu","2","6729","19","0","2","284.80","2020-07-24"
"3127","11","1547","서울","首尔","Seoul","21","1368","168","19","2","15.89","2020-07-24"
"3128","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-24"
"3129","3","161","부산","釜山","Busan","2","150","8","2","0","4.72","2020-07-24"
"3130","2","380","인천","仁川","Incheon","0","354","24","0","0","12.85","2020-07-24"
"3131","2","166","대전","大田","Daejeon","0","141","23","0","0","11.26","2020-07-24"
"3132","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","2020-07-24"
"3133","0","1005","검역","隔離區","Lazaretto","3","732","273","0","3","0.00","2020-07-24"
"3134","0","72","충북","忠北","Chungcheongbuk-do","0","67","5","0","0","4.50","2020-07-24"
"3135","298","13979","합계","合计","Total","41","12811","870","28","13","26.96","2020-07-24"
"3136","3","166","부산","釜山","Busan","5","151","12","5","0","4.87","2020-07-25"
"3137","29","1501","경기","京畿","Gyeonggi-do","14","1264","208","11","3","11.33","2020-07-25"
"3138","3","72","강원","江原","Gangwon-do","0","62","7","0","0","4.67","2020-07-25"
"3139","0","72","충북","忠北","Chungcheongbuk-do","0","67","5","0","0","4.50","2020-07-25"
"3140","11","1558","서울","首尔","Seoul","11","1381","166","11","0","16.01","2020-07-25"
"3141","191","6939","대구","大邱","Daegu","0","6731","17","0","0","284.80","2020-07-25"
"3142","2","166","대전","大田","Daejeon","0","145","19","0","0","11.26","2020-07-25"
"3143","0","36","전남","全南","Jeollanam-do","1","24","12","0","1","1.93","2020-07-25"
"3144","0","26","제주","济州","Jeju","0","19","7","0","0","3.88","2020-07-25"
"3145","2","202","광주","光州","Gwangju","0","119","81","0","0","13.87","2020-07-25"
"3146","54","1396","경북","庆北","Gyeongsangbuk-do","0","1339","3","0","0","52.43","2020-07-25"
"3147","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-25"
"3148","298","14092","합계","合计","Total","113","12860","934","27","86","27.18","2020-07-25"
"3149","0","39","전북","全北","Jeollabuk-do","0","30","9","0","0","2.15","2020-07-25"
"3150","0","1086","검역","隔離區","Lazaretto","81","742","344","0","81","0.00","2020-07-25"
"3151","1","58","울산","蔚山","Ulsan","1","53","4","0","1","5.06","2020-07-25"
"3152","2","380","인천","仁川","Incheon","0","356","22","0","0","12.85","2020-07-25"
"3153","0","187","충남","忠南","Chungcheongnam-do","0","182","5","0","0","8.81","2020-07-25"
"3154","0","158","경남","庆南","Gyeongsangnam-do","0","145","13","0","0","4.70","2020-07-25"
"3155","2","166","대전","大田","Daejeon","0","147","17","0","0","11.26","2020-07-26"
"3156","3","167","부산","釜山","Busan","1","151","13","1","0","4.89","2020-07-26"
"3157","11","1565","서울","首尔","Seoul","7","1383","171","5","2","16.08","2020-07-26"
"3158","3","72","강원","江原","Gangwon-do","0","64","5","0","0","4.67","2020-07-26"
"3159","0","26","제주","济州","Jeju","0","19","7","0","0","3.88","2020-07-26"
"3160","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2020-07-26"
"3161","29","1508","경기","京畿","Gyeonggi-do","7","1274","205","5","2","11.38","2020-07-26"
"3162","0","36","전남","全南","Jeollanam-do","0","24","12","0","0","1.93","2020-07-26"
"3163","2","380","인천","仁川","Incheon","0","356","22","0","0","12.85","2020-07-26"
"3164","54","1396","경북","庆北","Gyeongsangbuk-do","0","1339","3","0","0","52.43","2020-07-26"
"3165","2","203","광주","光州","Gwangju","1","122","79","1","0","13.94","2020-07-26"
"3166","0","39","전북","全北","Jeollabuk-do","0","30","9","0","0","2.15","2020-07-26"
